Imagemteste,Imagemoriginal,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,rating_2.response,rating_2.rt,key_resp_3.keys,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,date,frameRate,expName,session,participant,
Test_2_30_jpg_soft.png,Orig_2_soft.png,,,,,0,18,18,101,,,,,,,,,,,,,,,,,,,,,"[-0.35416666666666669, -0.35138888888888886, -0.35138888888888886, -0.35138888888888886, -0.34999999999999998, -0.34999999999999998, -0.28611111111111109, -0.28611111111111109, -0.28611111111111109, -0.28611111111111109, -0.28611111111111109, -0.28611111111111109, -0.065277777777777782, -0.065277777777777782]","[-0.72666666666666668, -0.72444444444444445, -0.72444444444444445, -0.72444444444444445, -0.72444444444444445, -0.72444444444444445, -0.73999999999999999, -0.73999999999999999, -0.73999999999999999, -0.73999999999999999, -0.73999999999999999, -0.73999999999999999, -0.95777777777777773, -0.95777777777777773]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7.6302144992223475, 7.64688695492805, 7.66349721341976, 7.680236072919797, 7.697103232931113, 7.713660308305407, 7.981104369886452, 7.997509708162397, 8.014261487842305, 8.030894882511348, 8.047584765474312, 8.064348563930253, 8.732537910225801, 8.748879849415971]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_0_50_jp2_bone.png,Orig_0_bone.png,,,,,0,19,19,3,,,,,,,,,,,,,,,,,,,,,"[-0.28888888888888886, -0.28888888888888886, -0.28888888888888886, -0.28888888888888886, -0.28888888888888886, -0.28888888888888886, -0.28888888888888886, -0.28888888888888886, -0.28888888888888886, -0.28888888888888886, -0.28888888888888886, -0.28888888888888886, -0.015277777777777777, -0.013888888888888888]","[-0.73777777777777775, -0.73777777777777775, -0.73777777777777775, -0.73777777777777775, -0.73777777777777775, -0.73777777777777775, -0.73777777777777775, -0.73777777777777775, -0.73777777777777775, -0.73777777777777775, -0.73777777777777775, -0.73777777777777775, -0.94444444444444442, -0.94444444444444442]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.8362242512521334, 1.8526025472674519, 1.8693504208349623, 1.8860712521418463, 1.9027193698275369, 1.9194068490178324, 1.936057370447088, 1.9527721923950594, 1.969494225573726, 1.9861762963118963, 2.0028550619026646, 2.0195581655134447, 2.5048480765835848, 2.5205178653122857]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_9_50_jpg_soft.png,Orig_9_soft.png,,,,,0,20,20,158,,,,,,,,,,,,,,,,,,,,,"[-0.23055555555555557, -0.23055555555555557, -0.23055555555555557, -0.23055555555555557, -0.23055555555555557, -0.23055555555555557, -0.23055555555555557, -0.23055555555555557, -0.23055555555555557, -0.23055555555555557, -0.018055555555555554, -0.018055555555555554]","[-0.74444444444444446, -0.74444444444444446, -0.74444444444444446, -0.74444444444444446, -0.74444444444444446, -0.74444444444444446, -0.74444444444444446, -0.74444444444444446, -0.74444444444444446, -0.74444444444444446, -0.97777777777777775, -0.97777777777777775]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2.237087920977501, 2.2533877944224514, 2.270041320560267, 2.2867988091602456, 2.3034346076019574, 2.3201383121486288, 2.336849528423045, 2.353548425453482, 2.370255735644605, 2.387088942574337, 3.272276513715042, 3.288597420032602]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_6_50_jpg_soft.png,Orig_6_soft.png,,,,,0,21,21,134,,,,,,,,,,,,,,,,,,,,,"[-0.22500000000000001, -0.22500000000000001, -0.22500000000000001, -0.22500000000000001, -0.22500000000000001, -0.22500000000000001, -0.22500000000000001, -0.22500000000000001, -0.22500000000000001, -0.22500000000000001, -0.24305555555555555, -0.24305555555555555, -0.24305555555555555, -0.24305555555555555, -0.24305555555555555, -0.24305555555555555, -0.24305555555555555, -0.24305555555555555, -0.24305555555555555, -0.10277777777777777, -0.098611111111111108]","[-0.80888888888888888, -0.80888888888888888, -0.80888888888888888, -0.80888888888888888, -0.80888888888888888, -0.80888888888888888, -0.80888888888888888, -0.80888888888888888, -0.80888888888888888, -0.80888888888888888, -0.74444444444444446, -0.74444444444444446, -0.74444444444444446, -0.74444444444444446, -0.74444444444444446, -0.74444444444444446, -0.74444444444444446, -0.74444444444444446, -0.74444444444444446, -0.90222222222222226, -0.90888888888888886]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.2017869526462164, 1.2180958401877433, 1.2347923334746156, 1.2514467609871645, 1.2681588786945213, 1.284880010469351, 1.3015209168952424, 1.3181774477125145, 1.334948457457358, 1.3516617770364974, 1.7192601597926114, 1.7357406154333148, 1.7523478692455683, 1.7690906348580029, 1.7857916351640597, 1.802419020445086, 1.819204152241582, 1.8358811149955727, 1.8526872796937823, 2.186959981074324, 2.2033542019489687]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_2_50_jp2_bone.png,Orig_2_bone.png,,,,,0,22,22,19,,,,,,,,,,,,,,,,,,,,,"[-0.23194444444444445, -0.23194444444444445, -0.23194444444444445, -0.23194444444444445, -0.23194444444444445, -0.23194444444444445, -0.23194444444444445, -0.23194444444444445, -0.052777777777777778, -0.051388888888888887]","[-0.73777777777777775, -0.73777777777777775, -0.73777777777777775, -0.73777777777777775, -0.73777777777777775, -0.73777777777777775, -0.73777777777777775, -0.73777777777777775, -0.92000000000000004, -0.9244444444444444]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.1344958902045619, 1.1509456979401875, 1.167609139578417, 1.1843326751259156, 1.2010039289598353, 1.2176968166022561, 1.2343587558716536, 1.251102422887925, 1.569564715755405, 1.5850908800493926]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_4_30_jp2_bone.png,Orig_4_bone.png,,,,,0,23,23,34,,,,,,,,,,,,,,,,,,,,,"[-0.22083333333333333, -0.22083333333333333, -0.22083333333333333, -0.22083333333333333, -0.22083333333333333, -0.22083333333333333, -0.22083333333333333, -0.22083333333333333, -0.22083333333333333, -0.22083333333333333, -0.22083333333333333, -0.29305555555555557, -0.29305555555555557, -0.29305555555555557, -0.29305555555555557, -0.29305555555555557, -0.29305555555555557, -0.29305555555555557, -0.29305555555555557, -0.29305555555555557, -0.037499999999999999, -0.037499999999999999]","[-0.77555555555555555, -0.77555555555555555, -0.77555555555555555, -0.77555555555555555, -0.77555555555555555, -0.77555555555555555, -0.77555555555555555, -0.77555555555555555, -0.77555555555555555, -0.77555555555555555, -0.77555555555555555, -0.69777777777777783, -0.69777777777777783, -0.69777777777777783, -0.69777777777777783, -0.69777777777777783, -0.69777777777777783, -0.69777777777777783, -0.69777777777777783, -0.69777777777777783, -0.93333333333333335, -0.93333333333333335]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.9511244172463194, 0.9674348071275745, 0.9840534787799697, 1.000808563636383, 1.0174350475135725, 1.0342243858904112, 1.0508872265636455, 1.0676197762077209, 1.084263386845123, 1.1009604810387827, 1.117685819423059, 1.6188540451112203, 1.6353723599459045, 1.652118430705741, 1.6687947925238404, 1.6854074547882192, 1.7021306898677722, 1.7188361972221173, 1.7354993383924011, 1.7521814091305714, 2.1868091453507077, 2.2030642488098238]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_2_50_jp2_soft.png,Orig_2_soft.png,,,,,0,24,24,99,,,,,,,,,,,,,,,,,,,,,"[-0.35416666666666669, -0.35416666666666669, -0.35416666666666669, -0.35416666666666669, -0.35416666666666669, -0.35138888888888886, -0.35138888888888886, -0.35138888888888886, -0.35138888888888886, -0.34999999999999998, -0.34999999999999998, -0.24305555555555555, -0.24305555555555555, -0.24305555555555555, -0.24305555555555555, -0.24305555555555555, -0.24305555555555555, -0.24305555555555555, -0.24305555555555555, -0.24305555555555555, 0.10416666666666667, 0.10416666666666667]","[-0.83333333333333337, -0.83333333333333337, -0.8288888888888889, -0.8288888888888889, -0.8288888888888889, -0.8288888888888889, -0.8288888888888889, -0.8288888888888889, -0.8288888888888889, -0.8288888888888889, -0.8288888888888889, -0.73111111111111116, -0.73111111111111116, -0.73111111111111116, -0.73111111111111116, -0.73111111111111116, -0.73111111111111116, -0.73111111111111116, -0.73111111111111116, -0.73111111111111116, -0.88, -0.88]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5.99387102163746, 6.010263740172377, 6.027016721724067, 6.043669346458046, 6.0604145158140454, 6.077197544305818, 6.093730281689204, 6.1104799580643885, 6.127129878557753, 6.143993733392563, 6.160483503626892, 6.394279479980469, 6.411007522547152, 6.427710626157932, 6.44437557013589, 6.461170617432799, 6.4777955989702605, 6.494499904452823, 6.511171158286743, 6.527876665641088, 7.046137103054207, 7.062264807434985]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_1_20_jpg_bone.png,Orig_1_bone.png,,,,,0,25,25,12,,,,,,,,,,,,,,,,,,,,,"[-0.25694444444444442, -0.25694444444444442, -0.25694444444444442, -0.25694444444444442, -0.25694444444444442, -0.25694444444444442, -0.25694444444444442, -0.25694444444444442, -0.25694444444444442, -0.029166666666666667, -0.029166666666666667]","[-0.74222222222222223, -0.74222222222222223, -0.74222222222222223, -0.74222222222222223, -0.74222222222222223, -0.74222222222222223, -0.74222222222222223, -0.74222222222222223, -0.74222222222222223, -0.94666666666666666, -0.94666666666666666]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.4021815292944666, 1.4183488956477959, 1.4349759804608766, 1.4517103329126257, 1.468415840266971, 1.4850931034889072, 1.5017766765959095, 1.5185074234032072, 1.5351735692529473, 3.0383384152664803, 3.054734138509957]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_3_20_jpg_bone.png,Orig_3_bone.png,,,,,0,26,26,28,,,,,,,,,,,,,,,,,,,,,"[0.28333333333333333, 0.28333333333333333, 0.28333333333333333, 0.28333333333333333, 0.28333333333333333, 0.28333333333333333, 0.28333333333333333, 0.28333333333333333, 0.28333333333333333, 0.28333333333333333, 0.30138888888888887, 0.30138888888888887, 0.30138888888888887, 0.30138888888888887, 0.30138888888888887, 0.30138888888888887, 0.30138888888888887, 0.30138888888888887, 0.30138888888888887, -0.076388888888888895, -0.076388888888888895]","[-0.7911111111111111, -0.7911111111111111, -0.7911111111111111, -0.7911111111111111, -0.7911111111111111, -0.7911111111111111, -0.7911111111111111, -0.7911111111111111, -0.7911111111111111, -0.7911111111111111, -0.73555555555555552, -0.73555555555555552, -0.73555555555555552, -0.73555555555555552, -0.73555555555555552, -0.73555555555555552, -0.73555555555555552, -0.73555555555555552, -0.73555555555555552, -0.93777777777777782, -0.93777777777777782]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9.466850994736888, 9.48357362888055, 9.50026050710585, 9.516927253920585, 9.533670319971861, 9.550327752222074, 9.56704918446485, 9.583739067427814, 9.600415429245913, 9.617110119696008, 10.168542398052523, 10.184829651785549, 10.201532154460438, 10.218313380144536, 10.234922737261513, 10.251616526307771, 10.268370108795352, 10.285056987049757, 10.301729743252508, 21.189157615532167, 21.205588794167852]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_7_70_jpg_bone.png,Orig_7_bone.png,,,,,0,27,27,63,,,,,,,,,,,,,,,,,,,,,"[-0.29305555555555557, -0.29305555555555557, -0.29305555555555557, -0.29166666666666669, -0.29166666666666669, -0.29166666666666669, -0.29166666666666669, -0.29166666666666669, -0.29166666666666669, -0.29166666666666669, 0.0097222222222222224]","[-0.77333333333333332, -0.77111111111111108, -0.77111111111111108, -0.77111111111111108, -0.77111111111111108, -0.77111111111111108, -0.77111111111111108, -0.77111111111111108, -0.77111111111111108, -0.77111111111111108, -0.96888888888888891]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12.63970903729205, 12.6561426196713, 12.672815075406106, 12.689460488851182, 12.706140155845787, 12.722856780572329, 12.739534945198102, 12.756248565245187, 12.772936645400478, 12.789669495483395, 14.092094525316497]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_4_10_jp2_soft.png,Orig_4_soft.png,,,,,0,28,28,112,,,,,,,,,,,,,,,,,,,,,"[-0.18472222222222223, -0.18472222222222223, -0.18472222222222223, -0.18472222222222223, -0.18472222222222223, -0.18472222222222223, -0.18472222222222223, -0.18472222222222223, -0.18472222222222223, -0.18472222222222223, 0.22916666666666666, 0.22916666666666666, 0.22916666666666666, 0.22916666666666666, 0.22916666666666666, 0.23055555555555557, 0.23333333333333334, 0.10833333333333334, 0.10833333333333334]","[-0.75111111111111106, -0.75111111111111106, -0.75111111111111106, -0.75111111111111106, -0.75111111111111106, -0.75111111111111106, -0.75111111111111106, -0.75111111111111106, -0.75111111111111106, -0.75111111111111106, -0.76000000000000001, -0.76000000000000001, -0.76000000000000001, -0.76000000000000001, -0.76000000000000001, -0.76000000000000001, -0.76666666666666672, -0.90222222222222226, -0.90222222222222226]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.836234166752547, 1.8525851200392935, 1.8692464583727997, 1.8860069516522344, 1.9026926280348562, 1.9193479569803458, 1.936091924464563, 1.9527523613942321, 1.9694143006636295, 1.9861489535833243, 2.9549370756722055, 2.9714001040847506, 2.9880344001576304, 3.0047278887359425, 3.021366391389165, 3.0382170255761594, 3.054990439064568, 3.355658923770534, 3.3720958113262895]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_1_30_jp2_soft.png,Orig_1_soft.png,,,,,0,29,29,90,,,,,,,,,,,,,,,,,,,,,"[0.32777777777777778, 0.32777777777777778, 0.32777777777777778, 0.32777777777777778, 0.32777777777777778, 0.32777777777777778, 0.32777777777777778, 0.32777777777777778, 0.32777777777777778, 0.32777777777777778, 0.32777777777777778, 0.077777777777777779, 0.077777777777777779]","[-0.74888888888888894, -0.74888888888888894, -0.74888888888888894, -0.74888888888888894, -0.74888888888888894, -0.74888888888888894, -0.74888888888888894, -0.74888888888888894, -0.74888888888888894, -0.74888888888888894, -0.74888888888888894, -0.94888888888888889, -0.94888888888888889]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4.30741703134845, 4.323828679480357, 4.340542599995388, 4.357269440690288, 4.373974948073737, 4.3906434976670425, 4.407378451054683, 4.424009441980161, 4.440713146526832, 4.45745471023838, 4.474149701156421, 7.430020936735673, 7.446418763254769]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_1_10_jp2_soft.png,Orig_1_soft.png,,,,,0,30,30,88,,,,,,,,,,,,,,,,,,,,,"[0.36666666666666664, 0.36666666666666664, 0.36666666666666664, 0.36666666666666664, 0.36666666666666664, 0.36666666666666664, 0.27500000000000002, 0.27500000000000002, 0.27500000000000002, 0.27500000000000002, 0.27500000000000002, 0.097222222222222224, 0.097222222222222224]","[-0.76888888888888884, -0.76888888888888884, -0.76888888888888884, -0.76888888888888884, -0.76888888888888884, -0.76888888888888884, -0.72222222222222221, -0.72222222222222221, -0.72222222222222221, -0.72222222222222221, -0.72222222222222221, -0.93111111111111111, -0.93111111111111111]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.684182139870245, 0.7004745015583467, 0.7171598774730228, 0.7338560702919494, 0.7505666856304742, 0.7672436483844649, 1.2183758778264746, 1.2347887278301641, 1.2515278877981473, 1.2682306909409817, 1.2849758602969814, 1.6693551682692487, 1.6856156802095938]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_2_50_jpg_soft.png,Orig_2_soft.png,,,,,0,31,31,102,,,,,,,,,,,,,,,,,,,,,"[0.25138888888888888, 0.25138888888888888, 0.25138888888888888, 0.25138888888888888, 0.25138888888888888, 0.25138888888888888, 0.25138888888888888, 0.25138888888888888, 0.25138888888888888, 0.25277777777777777, 0.13055555555555556, 0.13055555555555556]","[-0.76222222222222225, -0.76222222222222225, -0.76222222222222225, -0.76222222222222225, -0.76222222222222225, -0.76222222222222225, -0.76222222222222225, -0.76222222222222225, -0.76222222222222225, -0.76222222222222225, -0.93111111111111111, -0.93111111111111111]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.3191425559925847, 1.3350190678029321, 1.3516530634078663, 1.3683600731310435, 1.38509322371101, 1.401760270964587, 1.4184267172822729, 1.4352025345433503, 1.4518458447128069, 1.4686294741695747, 1.8863218437763862, 1.9027187688916456]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_7_30_jpg_bone.png,Orig_7_bone.png,,,,,0,32,32,61,,,,,,,,,,,,,,,,,,,,,"[0.2902777777777778, 0.2902777777777778, 0.2902777777777778, 0.2902777777777778, 0.2902777777777778, 0.2902777777777778, 0.2902777777777778, 0.2902777777777778, 0.12777777777777777, 0.12777777777777777]","[-0.72888888888888892, -0.72888888888888892, -0.72888888888888892, -0.72888888888888892, -0.72888888888888892, -0.72888888888888892, -0.72888888888888892, -0.72888888888888892, -0.97111111111111115, -0.97111111111111115]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.7841712027729955, 0.8006321279099211, 0.8173265178920701, 0.834069884440396, 0.850714396481635, 0.8674986268742941, 0.8841852046607528, 0.9008231063489802, 1.385520491428906, 1.4017647780128755]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_3_20_jp2_bone.png,Orig_3_bone.png,,,,,0,33,33,25,,,,,,,,,,,,,,,,,,,,,"[0.30138888888888887, 0.30138888888888887, 0.30138888888888887, 0.30138888888888887, 0.30138888888888887, 0.30138888888888887, 0.30138888888888887, 0.30138888888888887, 0.30138888888888887, 0.18611111111111112, 0.18611111111111112, 0.18611111111111112, 0.18611111111111112, 0.18333333333333332, 0.18194444444444444, 0.1361111111111111, 0.1361111111111111]","[-0.76000000000000001, -0.76000000000000001, -0.76000000000000001, -0.76000000000000001, -0.76000000000000001, -0.76000000000000001, -0.76000000000000001, -0.76000000000000001, -0.76000000000000001, -0.92888888888888888, -0.92888888888888888, -0.92888888888888888, -0.92888888888888888, -0.93333333333333335, -0.93333333333333335, -0.94222222222222218, -0.94222222222222218]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.6506175851682201, 0.6669685384258628, 0.6836449002439622, 0.700315252674045, 0.7170204595895484, 0.7338212158065289, 0.750446497782832, 0.7672060896875337, 0.7839043857820798, 1.234719018888427, 1.2514122069987934, 1.2680567190400325, 1.2847616254584864, 1.301509198587155, 1.3187468375544995, 1.5691275325079914, 1.5853141289262567]",2017_mar_16_1427,59.9131939127,aqv,001,,
